"","X","Region","Year","Taxon","Depth","Length"
"31937",31937,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,8.5
"31938",31938,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,15.5
"31939",31939,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,15.5
"31940",31940,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,14.5
"31941",31941,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,13.5
"31942",31942,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,12.5
"31943",31943,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,11.5
"31944",31944,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,16.5
"31945",31945,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,9.5
"31946",31946,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,15.5
"31947",31947,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,6.5
"31948",31948,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,5.5
"31949",31949,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,11.5
"31950",31950,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,12.5
"31951",31951,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,13.5
"31952",31952,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,15.5
"31953",31953,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",155,10.5
"31954",31954,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,7.5
"31955",31955,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,11.5
"31956",31956,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,10.5
"31957",31957,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,18.5
"31958",31958,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,15.5
"31959",31959,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,14.5
"31960",31960,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,12.5
"31961",31961,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,17.5
"31962",31962,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,9.5
"31963",31963,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,16.5
"31964",31964,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,8.5
"31965",31965,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,10.5
"31966",31966,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,11.5
"31967",31967,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,12.5
"31968",31968,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,13.5
"31969",31969,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",92,14.5
"31970",31970,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",140,11.5
"31971",31971,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,17.5
"31972",31972,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,14.5
"31973",31973,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,14.5
"31974",31974,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,9.5
"31975",31975,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,10.5
"31976",31976,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,11.5
"31977",31977,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,14.5
"31978",31978,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,22.5
"31979",31979,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,16.5
"31980",31980,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,21.5
"31981",31981,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,18.5
"31982",31982,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,20.5
"31983",31983,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,11.5
"31984",31984,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,12.5
"31985",31985,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,13.5
"31986",31986,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",132,16.5
"31987",31987,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",281,15.5
"31988",31988,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,14.5
"31989",31989,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,17.5
"31990",31990,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,18.5
"31991",31991,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,19.5
"31992",31992,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,20.5
"31993",31993,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",295,21.5
"31994",31994,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,11.5
"31995",31995,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,13.5
"31996",31996,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,13.5
"31997",31997,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,14.5
"31998",31998,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,15.5
"31999",31999,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,16.5
"32000",32000,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,17.5
"32001",32001,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,18.5
"32002",32002,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,19.5
"32003",32003,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,20.5
"32004",32004,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",321,12.5
"32005",32005,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,11.5
"32006",32006,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,12.5
"32007",32007,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",120,9.5
"32008",32008,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",120,11.5
"32009",32009,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",120,12.5
"32010",32010,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",120,13.5
"32011",32011,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",120,14.5
"32012",32012,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",90,12.5
"32013",32013,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,10.5
"32014",32014,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",90,10.5
"32015",32015,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,12.5
"32016",32016,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,13.5
"32017",32017,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,14.5
"32018",32018,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,15.5
"32019",32019,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,16.5
"32020",32020,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,17.5
"32021",32021,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,6.5
"32022",32022,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,11.5
"32023",32023,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,10.5
"32024",32024,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,18.5
"32025",32025,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,17.5
"32026",32026,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,16.5
"32027",32027,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,17.5
"32028",32028,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,14.5
"32029",32029,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",120,8.5
"32030",32030,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,12.5
"32031",32031,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,20.5
"32032",32032,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",424,12.5
"32033",32033,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",247,16.5
"32034",32034,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",424,14.5
"32035",32035,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",424,20.5
"32036",32036,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",90,8.5
"32037",32037,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",90,9.5
"32038",32038,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",165,13.5
"32039",32039,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,13.5
"32040",32040,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",101,6.5
"32041",32041,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",101,13.5
"32042",32042,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,19.5
"32043",32043,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,18.5
"32044",32044,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,17.5
"32045",32045,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,16.5
"32046",32046,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,18.5
"32047",32047,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,14.5
"32048",32048,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,19.5
"32049",32049,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,21.5
"32050",32050,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,18.5
"32051",32051,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,17.5
"32052",32052,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,16.5
"32053",32053,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,15.5
"32054",32054,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,16.5
"32055",32055,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,15.5
"32056",32056,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,12.5
"32057",32057,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,13.5
"32058",32058,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,21.5
"32059",32059,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",318,20.5
"32060",32060,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,7.5
"32061",32061,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,8.5
"32062",32062,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,9.5
"32063",32063,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,21.5
"32064",32064,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,11.5
"32065",32065,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,20.5
"32066",32066,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,13.5
"32067",32067,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,14.5
"32068",32068,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,15.5
"32069",32069,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,16.5
"32070",32070,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,17.5
"32071",32071,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,18.5
"32072",32072,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",330,19.5
"32073",32073,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",175,10.5
"32074",32074,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,11.5
"32075",32075,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,17.5
"32076",32076,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,19.5
"32077",32077,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,18.5
"32078",32078,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,17.5
"32079",32079,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,16.5
"32080",32080,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,19.5
"32081",32081,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,18.5
"32082",32082,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,12.5
"32083",32083,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,17.5
"32084",32084,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,20.5
"32085",32085,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,17.5
"32086",32086,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,16.5
"32087",32087,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,14.5
"32088",32088,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,19.5
"32089",32089,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,14.5
"32090",32090,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,14.5
"32091",32091,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,10.5
"32092",32092,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,18.5
"32093",32093,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,19.5
"32094",32094,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,17.5
"32095",32095,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,16.5
"32096",32096,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,21.5
"32097",32097,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",423,20.5
"32098",32098,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,19.5
"32099",32099,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,9.5
"32100",32100,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,16.5
"32101",32101,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,11.5
"32102",32102,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,12.5
"32103",32103,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,13.5
"32104",32104,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,14.5
"32105",32105,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,15.5
"32106",32106,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,16.5
"32107",32107,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",207,8.5
"32108",32108,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,19.5
"32109",32109,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,18.5
"32110",32110,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,12.5
"32111",32111,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,13.5
"32112",32112,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,14.5
"32113",32113,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,15.5
"32114",32114,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,16.5
"32115",32115,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,18.5
"32116",32116,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,18.5
"32117",32117,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,17.5
"32118",32118,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,20.5
"32119",32119,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",440,17.5
"32120",32120,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",440,15.5
"32121",32121,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",440,18.5
"32122",32122,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",440,19.5
"32123",32123,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",440,20.5
"32124",32124,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,17.5
"32125",32125,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,13.5
"32126",32126,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,15.5
"32127",32127,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,6.5
"32128",32128,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,9.5
"32129",32129,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,15.5
"32130",32130,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,16.5
"32131",32131,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,17.5
"32132",32132,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",341,11.5
"32133",32133,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,19.5
"32134",32134,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,15.5
"32135",32135,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,12.5
"32136",32136,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,8.5
"32137",32137,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,11.5
"32138",32138,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,12.5
"32139",32139,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,13.5
"32140",32140,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",240,14.5
"32141",32141,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",358,18.5
"32142",32142,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,11.5
"32143",32143,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,17.5
"32144",32144,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,15.5
"32145",32145,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,16.5
"32146",32146,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,17.5
"32147",32147,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,18.5
"32148",32148,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,19.5
"32149",32149,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,13.5
"32150",32150,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,10.5
"32151",32151,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,12.5
"32152",32152,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,12.5
"32153",32153,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,13.5
"32154",32154,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,14.5
"32155",32155,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,15.5
"32156",32156,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,16.5
"32157",32157,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,17.5
"32158",32158,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,20.5
"32159",32159,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,12.5
"32160",32160,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,17.5
"32161",32161,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,18.5
"32162",32162,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,19.5
"32163",32163,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,20.5
"32164",32164,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",350,22.5
"32165",32165,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,9.5
"32166",32166,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,14.5
"32167",32167,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,11.5
"32168",32168,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,20.5
"32169",32169,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,14.5
"32170",32170,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,15.5
"32171",32171,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,16.5
"32172",32172,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,7.5
"32173",32173,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,10.5
"32174",32174,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",264,11.5
"32175",32175,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",135,10.5
"32176",32176,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,16.5
"32177",32177,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,20.5
"32178",32178,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,19.5
"32179",32179,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,18.5
"32180",32180,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,17.5
"32181",32181,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,16.5
"32182",32182,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,15.5
"32183",32183,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,18.5
"32184",32184,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,17.5
"32185",32185,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,15.5
"32186",32186,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,15.5
"32187",32187,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,11.5
"32188",32188,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,12.5
"32189",32189,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,13.5
"32190",32190,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,14.5
"32191",32191,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",424,13.5
"32192",32192,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,15.5
"32193",32193,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,20.5
"32194",32194,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",190,16.5
"32195",32195,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,15.5
"32196",32196,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,16.5
"32197",32197,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",90,16.5
"32198",32198,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",90,6.5
"32199",32199,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,17.5
"32200",32200,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,13.5
"32201",32201,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,19.5
"32202",32202,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,14.5
"32203",32203,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,21.5
"32204",32204,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,20.5
"32205",32205,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,18.5
"32206",32206,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,18.5
"32207",32207,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,17.5
"32208",32208,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",315,16.5
"32209",32209,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",385,19.5
"32210",32210,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",340,18.5
"32211",32211,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,16.5
"32212",32212,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,19.5
"32213",32213,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,21.5
"32214",32214,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,13.5
"32215",32215,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,14.5
"32216",32216,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,16.5
"32217",32217,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,17.5
"32218",32218,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,19.5
"32219",32219,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,15.5
"32220",32220,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,18.5
"32221",32221,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,17.5
"32222",32222,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,18.5
"32223",32223,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,19.5
"32224",32224,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,20.5
"32225",32225,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,21.5
"32226",32226,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,14.5
"32227",32227,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,14.5
"32228",32228,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,11.5
"32229",32229,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",193,16.5
"32230",32230,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,17.5
"32231",32231,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,16.5
"32232",32232,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,15.5
"32233",32233,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,14.5
"32234",32234,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,13.5
"32235",32235,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,20.5
"32236",32236,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",278,11.5
"32237",32237,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",271,15.5
"32238",32238,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,12.5
"32239",32239,"South Shetland Is.",2012,"LEPIDONOTOTHEN LARSENI",285,13.5
